StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;LocationLatitude;LocationLongitude;Q_RelevantIDDuplicate;Q_RelevantIDDuplicateScore;Q_RelevantIDFraudScore;Sex;Age;Location_size;Income_year_family;Region;Selftrust_satisfied_proud_of_life;Justice_respect_for_everyone;New_ideas_creativity_originality;Caring_of_others;Show_personal_capabilities_admiration;Wellbeing_enjoying_life;Surprises_new_activities;Safe_environment_avoid_dangers;Being_rich_owning_expensive_stuff;Obeying_always_following_rules;Being_content_dont_ask_more;Trust_in_future_optimism;Listening_others_opinions;Being_free_to_choose_plans_activities;Loyal_with_friends_caring_near_people;Being_successful_impressionate_others;Having_fun_pleasure;Lokking_for_adventures_risk_exciting;Country_safe_from_threats_int_ext_stable_order;Command_on_others;Good_manners_dont_disturb;Religious;Not_alone_in_life;Nature_environment;Social_networks_phone;Social_network_computer;TV;Radio;Podcast;Newspaper_print;Newspaper_phone;Newspaper_computer;Magazines;Party_to_vote_important_features;Liberism;Sovranism;Conservatorism;Authoritarianism;Politics_interested;Importance_of_elections_italy;Importance_of_elections_europe;Voting_not_important;Importance_of_information;Politics_impacts_on_life;Political_orientation;Vote_italy_2013;Vote_europe_2014;Vote_italy_2018;Vote_italy_2019_intentionality;Vote_europe_2019_intentionality;Status;Location_grow_up;Study_title;Work;isNew;Q_TotalDuration;enc;gc;age
25/04/19 08:05;25/04/19 08:13;IP Address;5.90.254.184;100;503;TRUE;25/04/19 08:13;4.085.260.009.765.620;1.426.849.365.234.370;;2;0;Maschio;67;Tra 50-99.999 persone;Fino a 20.000 euro;Campania;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;5;5;5;5;2;5;3;4;5;Migrazione e confini,Affidabilità e qualità dei candidati alla tornata elettorale,Facce e proposte nuove, innovative;47;44;41;50;7;7;7;7;7;7;Di Centro-Sinistra;Centro;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Sposata/o o convivi;Grande città (500.000+ abitanti);Licenza media;Sono in pensione;;503;0;1;65+
25/04/19 08:05;25/04/19 08:13;IP Address;158.148.226.210;100;514;TRUE;25/04/19 08:13;38.128.997.802.734.300;133.341.064.453.125;;;;Femmina;22;Tra 500-999.999 persone;Da 100-149.999 euro;Lazio;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;5;4;4;5;3;4;5;4;5;Ambiente,Salute,Sicurezza e Difesa;23;-50;-45;-32;7;7;7;1;7;7;Di Centro;Non ho votato;Forza Italia;Movimento 5 Stelle;Forza Italia;Forza Italia;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea triennale o equivalente;Lavoro come dipendente;;514;0;1;18-24
25/04/19 08:09;25/04/19 08:13;IP Address;93.40.197.181;100;270;TRUE;25/04/19 08:13;4.046.209.716.796.870;172.462.005.615.234.000;TRUE;100;0;Femmina;44;Tra 500-999.999 persone;Da 20-39.999 euro;Puglia;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;4;4;4;3;4;4;3;4;3;Occupazione,Ambiente,Salute;-11;-39;-29;-9;7;7;7;6;7;6;Di Estrema Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Lavoro come dipendente;;270;0;1;35-49
25/04/19 08:05;25/04/19 08:14;IP Address;93.65.60.133;100;537;TRUE;25/04/19 08:14;45.649.993.896.484.300;920.550.537.109.375;TRUE;98;0;Maschio;70;Tra 10-49.999 persone;Da 40-59.999 euro;Lombardia;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;1;1;4;3;1;3;1;4;2;Educazione e investimenti in ricerca,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Ambiente,Supporto alle imprese italiane,Affidabilità e qualità dei candidati alla tornata elettorale,Sicurezza e Difesa;39;-29;18;1;7;6;6;2;6;5;Di Centro-Destra;Centro-Destra;Forza Italia;Forza Italia;Forza Italia;Lega;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono un/a libero/a professionista o un/a artista;;537;0;1;65+
25/04/19 08:06;25/04/19 08:16;IP Address;212.237.47.193;100;573;TRUE;25/04/19 08:16;43.463.104.248.046.800;118.782.958.984.375;TRUE;100;50;Femmina;68;Tra 2.000-4999 persone;Fino a 20.000 euro;Lombardia;4 - leggermente simile;6 - molto simile;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;3;1;5;1;1;1;5;1;1;Diritti per le donne e le minoranze,Salario e diritti dei lavoratori,Ambiente,Salute,Pensioni e assistenza sociale,Sicurezza e Difesa;-39;-29;-41;49;5;7;7;1;7;7;Di Centro-Destra;Altro;Lega Nord;Lega;Lega;Movimento 5 Stelle;Separata/o;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;573;0;1;65+
25/04/19 08:11;25/04/19 08:16;IP Address;79.17.208.246;100;302;TRUE;25/04/19 08:16;45.470.703.125;918.890.380.859.375;;;;Maschio;37;Tra 2.000-4999 persone;Da 60-79.999 euro;Lombardia;5 - simile;6 - molto simile;3 - leggermente diversa;5 - simile;6 - molto simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;2 - diversa;2 - diversa;6 - molto simile;3 - leggermente diversa;5 - simile;1 - molto diversa;5 - simile;6 - molto simile;5;4;5;2;2;1;3;5;2;Occupazione,Ambiente,Salute,Migrazione e confini,Sicurezza e Difesa;15;-12;-14;19;3;5;7;2;7;3;Di Centro-Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Partito Democratico;Partito Democratico;Partito Democratico;Nubile/Celibe;Area rurale;Laurea magistrale o equivalente;Lavoro come dipendente;;302;0;1;35-49
25/04/19 08:09;25/04/19 08:17;IP Address;91.253.160.252;100;504;TRUE;25/04/19 08:17;431.479.034.423.828.000;121.096.954.345.703.000;;2;0;Maschio;70;Tra 50-99.999 persone;Fino a 20.000 euro;Emilia Romagna;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;2 - diversa;3 - leggermente diversa;4 - leggermente simile;1 - molto diversa;5 - simile;6 - molto simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;5 - simile;2 - diversa;4 - leggermente simile;1 - molto diversa;3 - leggermente diversa;5 - simile;2;2;3;5;1;3;2;2;2;Politica estera,Occupazione,Ambiente;-30;-42;-40;3;5;5;5;1;3;4;Di Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Divorziata/o;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;504;0;1;65+
25/04/19 08:08;25/04/19 08:18;IP Address;91.252.110.167;100;606;TRUE;25/04/19 08:18;431.479.034.423.828.000;121.096.954.345.703.000;;2;0;Maschio;44;Tra 10-49.999 persone;Da 60-79.999 euro;Toscana;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;2;1;3;3;1;2;4;3;1;Educazione e investimenti in ricerca,Occupazione,Ambiente,Salute,Prezzi e costo della vita,Migrazione e confini;25;-20;-24;16;3;7;7;7;5;7;Di Centro;Centro-Destra;Forza Italia;Lega;Lega;Lega;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dirigente;;606;0;1;35-49
25/04/19 08:11;25/04/19 08:19;IP Address;87.7.5.67;100;478;TRUE;25/04/19 08:19;40.644.500.732.421.800;148.762.969.970.703.000;;;;Maschio;68;Tra 5000-9999 persone;Da 20-39.999 euro;Basilicata;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;5 - simile;5 - simile;6 - molto simile;1 - molto diversa;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;3;3;2;1;1;1;1;1;3;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Ambiente,Pensioni e assistenza sociale,Prezzi e costo della vita,Facce e proposte nuove, innovative;40;6;-10;1;6;7;7;7;7;7;Di Centro-Destra;Centro-Destra;Forza Italia;Forza Italia;#NAME?;Forza Italia;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;478;0;1;65+
25/04/19 08:14;25/04/19 08:20;IP Address;130.25.77.101;100;378;TRUE;25/04/19 08:20;45.533.294.677.734.300;9.225.799.560.546.870;;;;Femmina;67;Tra 50-99.999 persone;Da 40-59.999 euro;Lombardia;4 - leggermente simile;6 - molto simile;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;3 - leggermente diversa;3 - leggermente diversa;6 - molto simile;2 - diversa;5 - simile;5 - simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;6 - molto simile;2 - diversa;1 - molto diversa;1 - molto diversa;6 - molto simile;1 - molto diversa;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5;4;5;3;2;3;5;3;3;Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Pensioni e assistenza sociale,Affidabilità e qualità dei candidati alla tornata elettorale;-49;-26;-50;-31;7;7;7;1;7;7;Di Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;La Sinistra;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;378;0;1;65+
25/04/19 08:06;25/04/19 08:20;IP Address;82.58.252.132;100;865;TRUE;25/04/19 08:20;4.566.180.419.921.870;122.427.978.515.625;TRUE;100;0;Maschio;65;Piu' di 1 milione persone;Fino a 20.000 euro;Veneto;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;5 - simile;4;4;3;2;1;2;3;3;2;Educazione e investimenti in ricerca,Occupazione,Ambiente,Pensioni e assistenza sociale;15;13;15;9;5;6;6;6;5;5;Di Centro-Destra;Centro-Destra;Lega Nord;Lega;Lega;Lega;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;865;0;1;65+
25/04/19 08:13;25/04/19 08:22;IP Address;151.46.52.41;100;558;TRUE;25/04/19 08:22;418.903.961.181.640.000;125.124.053.955.078.000;;;;Femmina;56;Tra 500-999.999 persone;Da 20-39.999 euro;Puglia;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;1;5;5;2;2;2;2;5;4;Diritti per le donne e le minoranze,Occupazione,Salario e diritti dei lavoratori,Supporto alle imprese italiane,Sicurezza e Difesa;37;41;37;50;7;7;7;1;7;7;Di Centro-Sinistra;Centro-Destra;Fratelli d'Italia;Fratelli d'Italia;Forza Italia;Fratelli d'Italia;Sposata/o o convivi;Piccola città;Licenza media;Mi prendo cura di casa e famiglia;;558;0;1;50-64
25/04/19 08:12;25/04/19 08:24;IP Address;5.157.120.18;100;693;TRUE;25/04/19 08:24;431.479.034.423.828.000;121.096.954.345.703.000;;2;0;Maschio;65;Tra 10-49.999 persone;Da 20-39.999 euro;Lombardia;4 - leggermente simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;2 - diversa;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;1;4;5;2;2;2;1;2;2;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Ambiente,Pensioni e assistenza sociale,Prezzi e costo della vita;11;-19;-29;-7;4;7;7;1;4;4;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Movimento 5 Stelle;Movimento 5 Stelle;Altro;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;693;0;1;65+
25/04/19 08:04;25/04/19 08:24;IP Address;5.87.99.28;100;1177;TRUE;25/04/19 08:24;431.479.034.423.828.000;121.096.954.345.703.000;TRUE;98;0;Maschio;67;Tra 5000-9999 persone;Da 20-39.999 euro;Lombardia;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5;2;4;5;5;4;5;3;5;Educazione e investimenti in ricerca,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Ambiente,Facce e proposte nuove, innovative;-5;1;-1;-2;6;7;1;4;7;4;Di Centro-Destra;Centro-Destra;Forza Italia;Altro;Altro;Altro;Sposata/o o convivi;Area rurale;Laurea triennale o equivalente;Sono in pensione;;1177;0;1;65+
25/04/19 08:14;25/04/19 08:28;IP Address;93.40.231.36;100;807;TRUE;25/04/19 08:28;40.675.506.591.796.800;14.793.304.443.359.300;TRUE;100;0;Maschio;55;Tra 50-99.999 persone;Da 20-39.999 euro;Campania;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;3;4;4;2;2;3;4;5;4;Politica estera,Diritti per le donne e le minoranze,Occupazione,Salario e diritti dei lavoratori,Salute,Prezzi e costo della vita;-28;-50;-50;-49;7;6;6;1;7;7;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;La Sinistra;Sposata/o o convivi;Piccola città;Laurea magistrale o equivalente;Lavoro come dipendente;;807;0;1;50-64
25/04/19 08:16;25/04/19 08:29;IP Address;93.38.65.30;100;774;TRUE;25/04/19 08:29;444.048.004.150.390.000;894.439.697.265.625;;;;Maschio;76;Tra 500-999.999 persone;Da 60-79.999 euro;Liguria;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;2 - diversa;4 - leggermente simile;1 - molto diversa;6 - molto simile;6 - molto simile;1;1;5;3;1;5;1;4;3;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Ambiente,Pensioni e assistenza sociale,Affidabilità e qualità dei candidati alla tornata elettorale;-40;-41;-50;-30;7;7;5;1;6;7;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;#NAME?;Sposata/o o convivi;Grande città (500.000+ abitanti);Licenza media;Sono in pensione;;774;0;1;65+
25/04/19 08:15;25/04/19 08:30;IP Address;79.47.128.231;100;906;TRUE;25/04/19 08:30;4.549.169.921.875;122.454.071.044.921.000;;;;Maschio;65;Tra 2.000-4999 persone;Da 20-39.999 euro;Veneto;5 - simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;5 - simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;2 - diversa;3 - leggermente diversa;5 - simile;1;3;4;4;1;5;2;3;1;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Salute,Pensioni e assistenza sociale,Prezzi e costo della vita;21;24;31;0;5;7;7;1;7;7;Di Sinistra;Centro-Sinistra;L'altra Europa con Tsipras;Altro;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Area rurale;Licenza media;Sono in pensione;;906;0;1;65+
25/04/19 08:26;25/04/19 08:34;IP Address;79.35.185.92;100;482;TRUE;25/04/19 08:34;431.121.978.759.765.000;123.887.939.453.125;TRUE;100;0;Maschio;66;Tra 10-49.999 persone;Fino a 20.000 euro;Umbria;5 - simile;5 - simile;5 - simile;6 - molto simile;4 - leggermente simile;2 - diversa;6 - molto simile;6 - molto simile;1 - molto diversa;1 - molto diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;1 - molto diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;1;5;5;1;1;5;1;1;4;Occupazione,Salario e diritti dei lavoratori,Pensioni e assistenza sociale;50;48;-49;12;5;7;7;1;7;7;Di Centro-Destra;Centro-Destra;Forza Italia;Forza Italia;Forza Italia;Forza Italia;Sposata/o o convivi;Area rurale;Diploma di scuola superiore o equivalente;Sono in pensione;;482;0;1;65+
25/04/19 08:28;25/04/19 08:34;IP Address;93.34.91.229;100;373;TRUE;25/04/19 08:34;41.903.594.970.703.100;124.734.039.306.640.000;TRUE;;0;Maschio;66;Piu' di 1 milione persone;Da 40-59.999 euro;Lazio;2 - diversa;5 - simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;1;5;5;2;2;3;1;2;1;Educazione e investimenti in ricerca,Salario e diritti dei lavoratori,Salute,Prezzi e costo della vita,Sicurezza e Difesa;1;21;11;11;4;5;5;2;6;5;Di Centro-Destra;Centro-Destra;Forza Italia;Lega;Lega;Fratelli d'Italia;Vedova/o;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Sono in pensione;;373;0;1;65+
25/04/19 08:27;25/04/19 08:35;IP Address;93.34.141.115;100;447;TRUE;25/04/19 08:35;4.085.260.009.765.620;1.426.849.365.234.370;;2;0;Maschio;19;Tra 10-49.999 persone;Fino a 20.000 euro;Liguria;4 - leggermente simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;1 - molto diversa;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5;1;1;1;1;1;1;1;1;Occupazione,Salario e diritti dei lavoratori,Salute;-5;3;1;5;1;1;1;1;1;1;Apolitico;Non ho votato;Non ho votato;Movimento 5 Stelle;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;447;0;1;18-24
25/04/19 08:28;25/04/19 08:35;IP Address;151.25.52.6;100;408;TRUE;25/04/19 08:35;418.903.961.181.640.000;125.124.053.955.078.000;;2;0;Femmina;25;Tra 50-99.999 persone;Da 20-39.999 euro;Lazio;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;3 - leggermente diversa;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;1 - molto diversa;5 - simile;6 - molto simile;5;3;2;1;1;3;3;3;3;Diritti per le donne e le minoranze,Occupazione,Salario e diritti dei lavoratori,Ambiente,Pensioni e assistenza sociale,Supporto alle imprese italiane;-20;-30;-50;-10;6;6;6;1;6;7;Di Sinistra;Centro;Partito Democratico;Movimento 5 Stelle;Partito Democratico;Movimento 5 Stelle;Sposata/o o convivi;Piccola città;Laurea triennale o equivalente;Sono un/a libero/a professionista o un/a artista;;408;0;1;25-34
